"id","location_id","code","description","node_ids","ordinance_document_id","document_node_ids"
31735,550,"CL-20","Commercial Limited","{}",17993,"{""17993"": []}"
31736,551,"NC","Neighborhood Commercial","{}",17995,"{""17995"": []}"
31737,552,"CR-9","Modular Newsrack District","{}",17996,"{""17996"": []}"
31738,581,"M-1","Light Industrial","{}",18003,"{""18003"": []}"
31739,550,"CL-30","Commercial Limited","{}",17993,"{""17993"": []}"
31740,551,"CORE","Core District","{}",17995,"{""17995"": []}"
31741,552,"CR-13","Modular Newsrack District","{}",17996,"{""17996"": []}"
31742,581,"M-2","Heavy Industrial","{}",18003,"{""18003"": []}"
31743,550,"CPD","Commercial Planned Development","{}",17993,"{""17993"": []}"
31744,551,"HI","Heavy Industrial","{}",17995,"{""17995"": []}"
31745,552,"CR-18","Modular Newsrack District","{}",17996,"{""17996"": []}"
31746,550,"IPD","Industrial Planned Development","{}",17993,"{""17993"": []}"
31747,581,"MH","Mobile Home, Park or Subdivision District","{}",18003,"{""18003"": []}"
31748,551,"PF","Public Facilities","{}",17995,"{""17995"": []}"
31749,552,"DT","Downtown District","{}",17996,"{""17996"": []}"
31750,581,"D","Light Industrial","{}",18003,"{""18003"": []}"
31751,550,"MUPD","Mixed Use Planned Development District","{}",17993,"{""17993"": []}"
31752,551,"R/OS","Recreation/Open Space","{}",17995,"{""17995"": []}"
31753,552,"D","Downtown District","{}",17996,"{""17996"": []}"
31754,581,"SF6","Single Family District 6","{}",18003,"{""18003"": []}"
31755,550,"PUB","Public","{}",17993,"{""17993"": []}"
31756,551,"WOR","Waterfront Overlay","{}",17995,"{""17995"": []}"
31757,552,"R-60","Residential District","{}",17996,"{""17996"": []}"
31758,581,"R-1A","Residential District A","{}",18003,"{""18003"": []}"
31759,550,"OF","Office","{269,480,1202,6502}",17993,"{""17993"": [269, 480, 1202, 6502]}"
31760,551,"AR","Administrative Review","{}",17995,"{""17995"": []}"
31761,552,"MF-7.5","Multi-Family District","{}",17996,"{""17996"": []}"
31762,581,"R","Recreation District","{}",18003,"{""18003"": []}"
31763,550,"TCR","Town Center Residential","{}",17993,"{""17993"": []}"
31764,551,"CU","Conditional Use","{}",17995,"{""17995"": []}"
31765,552,"MF-15","Multi-Family District","{}",17996,"{""17996"": []}"
31766,581,"DC","Downtown","{}",18003,"{""18003"": []}"
31767,550,"TCB","Town Center Boulevard","{}",17993,"{""17993"": []}"
31768,551,"SPR","Site Plan Review","{}",17995,"{""17995"": []}"
31769,552,"TF","Tourist Facility","{}",17996,"{""17996"": []}"
31770,581,"M","Manufacturing","{}",18003,"{""18003"": []}"
31771,550,"TCCN","Town Center Commercial Neighborhood","{}",17993,"{""17993"": []}"
31772,551,"CWD-CD","Clematis Waterfront District Conservation","{}",17995,"{""17995"": []}"
31773,552,"GO","General Office","{}",17996,"{""17996"": []}"
31774,581,"AO","Shallow Flooding Areas","{}",18003,"{""18003"": []}"
31775,550,"TCCR","Town Center Commercial Residential","{}",17993,"{""17993"": []}"
31776,551,"CPD","CityPlace District","{}",17995,"{""17995"": []}"
31777,552,"NB","Neighborhood Business","{}",17996,"{""17996"": []}"
31778,581,"PRES","Preservation","{}",18003,"{""18003"": []}"
31779,550,"AL","Limited Agricultural District","{}",17993,"{""17993"": []}"
31780,551,"RE","Residential Estate District","{}",17995,"{""17995"": []}"
31781,552,"GB","General Business","{}",17996,"{""17996"": []}"
31782,581,"IC","Industrial District","{}",18003,"{""18003"": []}"
31783,550,"RSF1","Low-Density Single-Family Residential","{}",17993,"{""17993"": []}"
31784,551,"RR","Rural Residential District","{}",17995,"{""17995"": []}"
31785,552,"CP","Commercial Parkway","{}",17996,"{""17996"": []}"
31786,581,"RSE","Residential Single-Family - Estate","{}",18003,"{""18003"": []}"
31787,550,"RSF2","Moderate-Density Single-Family Residential","{}",17993,"{""17993"": []}"
31788,552,"CR","Commercial Recreation","{}",17996,"{""17996"": []}"
31789,581,"RS-5","Residential Single-Family - 5","{}",18003,"{""18003"": []}"
31790,550,"RSF3","Moderate-Density Single-Family Residential","{}",17993,"{""17993"": []}"
31791,581,"RS-6","Residential Single-Family - 6","{}",18003,"{""18003"": []}"
31792,552,"DR","Downtown Residential","{}",17996,"{""17996"": []}"
31793,550,"RTF","Two-Family Residential","{}",17993,"{""17993"": []}"
31794,551,"R-1c","Single Family, Medium Density","{}",17995,"{""17995"": []}"
31795,552,"RFM","Resort Facilities Medium","{}",17996,"{""17996"": []}"
31796,581,"RS-7","Residential Single-Family - 7","{}",18003,"{""18003"": []}"
31797,550,"RMF","Multiple-Family Residential","{}",17993,"{""17993"": []}"
31798,551,"R-1d","Single Family, High Density","{}",17995,"{""17995"": []}"
31799,581,"RSD","Residential Single-Family - Duplex","{}",18003,"{""18003"": []}"
31800,552,"IL","Industrial Limited","{}",17996,"{""17996"": []}"
31801,550,"RMH1","Mobile Home Subdivision","{}",17993,"{""17993"": []}"
31802,551,"R-PUD","Residential Planned Unit Development","{}",17995,"{""17995"": []}"
31803,581,"RM-12","Residential Multifamily - 12","{}",18003,"{""18003"": []}"
31804,552,"CRD","Community Redevelopment District","{}",17996,"{""17996"": []}"
31805,550,"RMH2","Mobile Home Park","{}",17993,"{""17993"": []}"
31806,551,"PUB","Public District","{}",17995,"{""17995"": []}"
31807,552,"CL","Commercial Limited","{}",17996,"{""17996"": []}"
31808,581,"RM-16","Residential Multifamily - 16","{}",18003,"{""18003"": []}"
31809,550,"CC","General Retail Commercial","{}",17993,"{""17993"": []}"
31810,551,"C-6","Commission Districts","{}",17995,"{""17995"": []}"
31811,552,"FX-M","Form-Based Medium","{}",17996,"{""17996"": []}"
31812,581,"NC","Neighborhood Commercial","{}",18003,"{""18003"": []}"
31813,550,"CH","Highway Commercial","{}",17993,"{""17993"": []}"
31814,551,"LDR","Low Density Residential","{}",17995,"{""17995"": []}"
31815,552,"FX-H","Form-Based High","{}",17996,"{""17996"": []}"
31816,581,"CG","Commercial","{}",18003,"{""18003"": []}"
31817,550,"CS","Service Commercial","{}",17993,"{""17993"": []}"
31818,551,"R-12.5","Low Density Single-Family","{}",17995,"{""17995"": []}"
31819,581,"CI","Commercial Intensive","{}",18003,"{""18003"": []}"
31820,552,"HP","Historic Preservation Overlay","{}",17996,"{""17996"": []}"
31821,550,"IL","Industrial District","{}",17993,"{""17993"": []}"
31822,551,"R-8","Low Density Single-Family","{}",17995,"{""17995"": []}"
31823,581,"IL","Industrial Light","{}",18003,"{""18003"": []}"
31824,552,"SSH","Single Site Historic","{}",17996,"{""17996"": []}"
31825,550,"PR","Public Recreation District","{}",17993,"{""17993"": []}"
31826,551,"RMH-8","Low Density SF Mobile Homes","{}",17995,"{""17995"": []}"
31827,581,"IH","Industrial Heavy","{}",18003,"{""18003"": []}"
31828,552,"R-4A","Single-Family Residential District","{}",17996,"{""17996"": []}"
31829,550,"CON","Conservation","{2242,6013}",17993,"{""17993"": [2242, 6013]}"
31830,551,"PRD","Planned Residential District","{}",17995,"{""17995"": []}"
31831,581,"CON","Conservation Lands","{}",18003,"{""18003"": []}"
31832,552,"R-G","Residential General District","{}",17996,"{""17996"": []}"
31833,550,"IND","Industrial","{}",17993,"{""17993"": []}"
31834,551,"MDR","Medium Density Residential","{}",17995,"{""17995"": []}"
31835,581,"REC","Recreation","{3478}",18003,"{""18003"": [3478]}"
31836,552,"C-4","Central Area Commercial Residential District","{}",17996,"{""17996"": []}"
31837,550,"LDR","Low Density Residential","{}",17993,"{""17993"": []}"
31838,551,"R-2F","Medium Density Single-Family","{}",17995,"{""17995"": []}"
31839,581,"EFC","Edison-Ford Cultural","{}",18003,"{""18003"": []}"
31840,552,"I-MIX","Industrial Mixed Use District","{}",17996,"{""17996"": []}"
31841,550,"CE","Country Estates","{}",17993,"{""17993"": []}"
31842,551,"RMF-13","Medium Density Multifamily","{}",17995,"{""17995"": []}"
31843,581,"U-GEN","Urban General","{}",18003,"{""18003"": []}"
31844,552,"SPI-1","Special Public Interest District","{}",17996,"{""17996"": []}"
31845,550,"MDR-7","Medium Density Residential 7","{}",17993,"{""17993"": []}"
31846,551,"RMH","Medium Density Mobile Homes","{}",17995,"{""17995"": []}"
31847,581,"U-CTR","Urban Center","{}",18003,"{""18003"": []}"
31848,552,"SPI-2","Fort McPherson Special Public Interest District","{}",17996,"{""17996"": []}"
31849,550,"MDR-15","Medium Density Residential 15","{}",17993,"{""17993"": []}"
31850,551,"RMHP","Medium Density Mobile Home Park","{}",17995,"{""17995"": []}"
31851,581,"U-CORE","Urban Core","{}",18003,"{""18003"": []}"
31852,552,"SPI-4","AUC and Ashview Heights Special Public Interest District","{}",17996,"{""17996"": []}"
31853,550,"DH","Downtown Historic","{}",17993,"{""17993"": []}"
31854,551,"HDR","High Density Residential","{}",17995,"{""17995"": []}"
31855,581,"DIST","District","{696,3759}",18003,"{""18003"": [696, 3759]}"
31856,552,"SPI-9","Buckhead Village District","{}",17996,"{""17996"": []}"
31857,550,"DTN","Downtown Neighborhood","{}",17993,"{""17993"": []}"
31858,551,"RMF-20","High Density Multifamily","{}",17995,"{""17995"": []}"
31859,581,"CIVIC","Civic","{}",18003,"{""18003"": []}"
31860,552,"SPI-12","Buckhead/Lenox Stations Special Public Interest District","{}",17996,"{""17996"": []}"
31861,550,"DTS","Downtown Storefront","{}",17993,"{""17993"": []}"
31862,551,"OR","Office/Residential","{}",17995,"{""17995"": []}"
31863,581,"CIV-REC","Civic-Recreation","{}",18003,"{""18003"": []}"
31864,552,"SPI-15","Lindbergh Transit Station Area Special Public Interest District","{}",17996,"{""17996"": []}"
31865,550,"COM","Commercial","{1921,2584,2595}",17993,"{""17993"": [1921, 2584, 2595]}"
31866,551,"CL","Commercial Limited","{}",17995,"{""17995"": []}"
31867,581,"NR-1","Neighborhood Redevelopment District","{}",18003,"{""18003"": []}"
31868,552,"SPI-17","Piedmont Avenue Special Public Interest District","{}",17996,"{""17996"": []}"
31869,550,"STA","Station Core","{}",17993,"{""17993"": []}"
31870,551,"LI/MDR","Low Intensity/Medium Density Residential","{}",17995,"{""17995"": []}"
31871,581,"SF","Single-Family Residential","{}",18003,"{""18003"": []}"
31872,552,"SPI-19","Vine City Special Public Interest District","{}",17996,"{""17996"": []}"
31873,550,"TVN","Transit Village Neighborhood","{}",17993,"{""17993"": []}"
31874,551,"PMX-L","Planned Mixed-Use: Low Rise","{}",17995,"{""17995"": []}"
31875,581,"CF","Community Facilities","{}",18003,"{""18003"": []}"
31876,552,"MRC-1","Mixed Residential Commercial District","{}",17996,"{""17996"": []}"
31877,550,"SW","Station Workshop","{}",17993,"{""17993"": []}"
31878,551,"PMX-H","Planned Mixed-Use: High Rise","{}",17995,"{""17995"": []}"
31879,581,"E-1","Estates One-Family Residential","{}",18003,"{""18003"": []}"
31880,552,"MRC-2","Mixed Residential Commercial District","{}",17996,"{""17996"": []}"
31881,550,"IMU","Infill and Mixed-Use","{}",17993,"{""17993"": []}"
31882,551,"PMX-MID","Planned Mixed-Use: Medium Rise","{}",17995,"{""17995"": []}"
31883,581,"R-1Z","Single-Family Residential Zero-Lot-Line","{}",18003,"{""18003"": []}"
31884,552,"MRC-3","Mixed Residential Commercial District","{}",17996,"{""17996"": []}"
31885,550,"L-IND","Light Industrial","{}",17993,"{""17993"": []}"
31886,551,"SBOD","Seminola Boulevard Overlay District","{}",17995,"{""17995"": []}"
31887,581,"R-1P","Single-Family Residential Patio Detached","{}",18003,"{""18003"": []}"
31888,550,"P/I","Public/Institutional","{}",17993,"{""17993"": []}"
31889,551,"SB-1","Seminola Blvd. Small Area Study District","{}",17995,"{""17995"": []}"
31890,581,"R-TH","Townhouse","{}",18003,"{""18003"": []}"
31891,550,"CRH","Community Residential Home","{}",17993,"{""17993"": []}"
31892,551,"SB-2","Seminola Dog Track Small Area Study District","{}",17995,"{""17995"": []}"
31893,581,"R-M1","Multi-Family Residential","{}",18003,"{""18003"": []}"
31894,550,"RL","Rural","{}",17993,"{""17993"": []}"
31895,551,"TCEA","Transportation Concurrency Exception Area","{}",17995,"{""17995"": []}"
31896,581,"R-M2","Multi-Family Residential","{}",18003,"{""18003"": []}"
31897,550,"HM","Hamlet","{}",17993,"{""17993"": []}"
31898,551,"I-M","Industrial Medium","{}",17995,"{""17995"": []}"
31899,581,"IN-1","Light Industrial","{}",18003,"{""18003"": []}"
31900,550,"VL","Village","{}",17993,"{""17993"": []}"
31901,551,"PS","Public Service","{}",17995,"{""17995"": []}"
31902,581,"IN-2","Heavy Industrial","{}",18003,"{""18003"": []}"
31903,550,"HC-R","Historic Crossroads - Rico","{}",17993,"{""17993"": []}"
31904,551,"ROS","Recreation and Open Space","{}",17995,"{""17995"": []}"
31905,581,"IN-C","Controlled Industrial","{}",18003,"{""18003"": []}"
31906,550,"HC-C","Historic Crossroads - Campbellton","{}",17993,"{""17993"": []}"
31907,551,"CSV","Conservation Overlay","{}",17995,"{""17995"": []}"
31908,581,"POS","Parks and Open Space","{}",18003,"{""18003"": []}"
31909,550,"HC","Historic Crossroads","{}",17993,"{""17993"": []}"
31910,551,"CRD-UDS","Community Redevelopment District Urban Design Standards","{}",17995,"{""17995"": []}"
31911,581,"RW","Right-of-Way","{}",18003,"{""18003"": []}"
31912,550,"R-0","One-Family Residential","{}",17993,"{""17993"": []}"
31913,551,"OPOD","Oxford Park Overlay District","{}",17995,"{""17995"": []}"
31914,581,"MU-E","Mixed Use Entertainment","{}",18003,"{""18003"": []}"
31915,550,"V","Village","{}",17993,"{""17993"": []}"
31916,551,"DC","Downtown Commercial District","{}",17995,"{""17995"": []}"
31917,581,"C-3","Highway Commercial District","{}",18003,"{""18003"": []}"
31918,550,"RMU","Residential Mixed Use","{}",17993,"{""17993"": []}"
31919,551,"M-U","Mixed Use","{}",17995,"{""17995"": []}"
31920,581,"C-4","Neighborhood Commercial District","{}",18003,"{""18003"": []}"
31921,550,"D-D","Downtown Development","{344}",17993,"{""17993"": [344]}"
31922,551,"DO","Downtown Office District","{}",17995,"{""17995"": []}"
31923,581,"C-5","Village Center District","{}",18003,"{""18003"": []}"
31924,550,"A-D","Arts District Overlay","{}",17993,"{""17993"": []}"
31925,551,"M1","Light Industrial District","{}",17995,"{""17995"": []}"
31926,581,"C-6","Canopy District F","{}",18003,"{""18003"": []}"
31927,550,"R-3A","Traditional Residential","{}",17993,"{""17993"": []}"
31928,551,"M2","Heavy Industrial District","{}",17995,"{""17995"": []}"
31929,581,"C-7","Canopy District G","{}",18003,"{""18003"": []}"
31930,550,"R-3B","Mill Village Residential","{}",17993,"{""17993"": []}"
31931,551,"TR","Transportation District","{}",17995,"{""17995"": []}"
31932,581,"C-8","Canopy District H","{}",18003,"{""18003"": []}"
31933,550,"R100","Single-family Residence","{}",17993,"{""17993"": []}"
31934,551,"R-100","Single-Family Residence District","{}",17995,"{""17995"": []}"
31935,581,"C-9","Canopy District I","{}",18003,"{""18003"": []}"
31936,550,"R75","Single-family Residence","{}",17993,"{""17993"": []}"
31937,551,"RA-101","Residential-Agricultural","{}",17995,"{""17995"": []}"
31938,581,"C-10","Canopy District J","{}",18003,"{""18003"": []}"
31939,550,"R60","Single-family Residence","{}",17993,"{""17993"": []}"
31940,551,"GC-A","Gwinnett County-Annexed","{}",17995,"{""17995"": []}"
31941,581,"C-11","Canopy District K","{}",18003,"{""18003"": []}"
31942,550,"RTH","Townhouse Residence","{}",17993,"{""17993"": []}"
31943,551,"R-1100","Single-Family Residential District","{}",17995,"{""17995"": []}"
31944,581,"C-12","Canopy District L","{}",18003,"{""18003"": []}"
31945,550,"PRD","Planned Residential District","{}",17993,"{""17993"": []}"
31946,551,"R-1200","Single-Family Residential District","{}",17995,"{""17995"": []}"
31947,581,"C-13","Canopy District M","{}",18003,"{""18003"": []}"
31948,550,"OI","Office-Institutional","{}",17993,"{""17993"": []}"
31949,551,"R-1400","Single-Family Residential District","{}",17995,"{""17995"": []}"
31950,581,"R-4","High-Rise Multiple-Family Residential","{}",18003,"{""18003"": []}"
31951,551,"R-MD","Multifamily Duplex District","{}",17995,"{""17995"": []}"
31952,550,"C1","Neighborhood Business","{}",17993,"{""17993"": []}"
31953,581,"M-U","Mixed Use District","{}",18003,"{""18003"": []}"
31954,551,"RA-200","Agriculture-Residence District","{}",17995,"{""17995"": []}"
31955,550,"C2","General Business","{}",17993,"{""17993"": []}"
31956,581,"DC-1","Downtown Core District","{}",18003,"{""18003"": []}"
31957,550,"HX","Historic Mixed-Use","{}",17993,"{""17993"": []}"
31958,551,"R-75","Single-Family Residence District","{}",17995,"{""17995"": []}"
31959,581,"H30A","Height District 30A","{}",18003,"{""18003"": []}"
31960,551,"R-60","Single-Family Residence District","{}",17995,"{""17995"": []}"
31961,550,"NX","Neighborhood Mixed-Use","{}",17993,"{""17993"": []}"
31962,581,"H30B","Height District 30B","{}",18003,"{""18003"": []}"
31963,551,"R-SR","Senior Oriented Residence District","{}",17995,"{""17995"": []}"
31964,550,"CX","Community Mixed-Use","{}",17993,"{""17993"": []}"
31965,581,"H30C","Height District 30C","{}",18003,"{""18003"": []}"
31966,551,"RM-13","Multifamily Residence District","{}",17995,"{""17995"": []}"
31967,550,"CAR","Commercial Auto Related Business","{}",17993,"{""17993"": []}"
31968,581,"H40","Height District 40","{}",18003,"{""18003"": []}"
31969,551,"RM-10","Multifamily Residence District","{}",17995,"{""17995"": []}"
31970,550,"BH","Buford Highway","{}",17993,"{""17993"": []}"
31971,581,"H120","Height District 120","{}",18003,"{""18003"": []}"
31972,551,"RM-8","Multifamily Residence District","{}",17995,"{""17995"": []}"
31973,550,"M1","Light Industrial","{}",17993,"{""17993"": []}"
31974,581,"SD-B40","Special District B40","{}",18003,"{""18003"": []}"
31975,551,"RM-6","Multifamily Residence District","{}",17995,"{""17995"": []}"
31976,550,"M2","Heavy Industrial","{}",17993,"{""17993"": []}"
31977,521,"R-1A","Residential: Large Lot","{}",18005,"{""18005"": []}"
31978,581,"R-1-A","Single-Family Residential","{}",18003,"{""18003"": []}"
31979,551,"RMD","Multi-Family Residence District (Duplexes)","{}",17995,"{""17995"": []}"
31980,550,"CSO","Conservation Subdivision/Open Space Development","{}",17993,"{""17993"": []}"
31981,521,"R-1B","Residential: Suburban","{}",18005,"{""18005"": []}"
31982,581,"R-1-AA","Single-Family Residential","{}",18003,"{""18003"": []}"
31983,551,"R-ZT","Single-Family Residence Zero Lot Line/Townhouse District","{}",17995,"{""17995"": []}"
31984,521,"R-1C","Residential: Traditional","{}",18005,"{""18005"": []}"
31985,581,"R-1-AAA","Single-Family Residential","{}",18003,"{""18003"": []}"
31986,551,"O-I","Office-Institutional District","{}",17995,"{""17995"": []}"
31987,521,"R-2","Residential: Compact","{}",18005,"{""18005"": []}"
31988,581,"I-2","Industrial Infill District","{}",18003,"{""18003"": []}"
31989,551,"OBP","Office-Business Park District","{}",17995,"{""17995"": []}"
31990,521,"R-3","Residential: Urban","{}",18005,"{""18005"": []}"
31991,581,"PUB","Public Buildings","{}",18003,"{""18003"": []}"
31992,551,"MUD","Mixed-Use Development District","{}",17995,"{""17995"": []}"
31993,521,"MX-1","Mixed-Use: Neighborhood","{}",18005,"{""18005"": []}"
31994,581,"PIP","Planned Industrial Park District","{}",18003,"{""18003"": []}"
31995,551,"R-STH","Single-Family Residence Stacked Townhouse District","{}",17995,"{""17995"": []}"
31996,521,"MX-2","Mixed-Use: General","{}",18005,"{""18005"": []}"
31997,581,"RE","Residential Estate District","{}",18003,"{""18003"": []}"
31998,551,"MUO","Mixed-Use Overlay District","{}",17995,"{""17995"": []}"
31999,521,"MX-3","Mixed-Use: Active","{}",18005,"{""18005"": []}"
32000,581,"RML","Residential Multiple-Family Low-Density","{}",18003,"{""18003"": []}"
32001,521,"MX-4","Mixed-Use: Transit Oriented Development (TOD) Node","{}",18005,"{""18005"": []}"
32002,581,"RMM","Residential Multiple-Family Medium-Density","{}",18003,"{""18003"": []}"
32003,521,"MX-5","Mixed-Use: Downtown","{}",18005,"{""18005"": []}"
32004,581,"RMH","Residential Mobile Home District","{}",18003,"{""18003"": []}"
32005,521,"MX-U","Mixed-Use: University","{}",18005,"{""18005"": []}"
32006,581,"GSD","Government Service","{}",18003,"{""18003"": []}"
32007,521,"MX-H","Mixed-Use: Health","{}",18005,"{""18005"": []}"
32008,581,"L-1","Loxahatchee Groves Water Control District","{}",18003,"{""18003"": []}"
32009,521,"I-1","Industrial: Light","{}",18005,"{""18005"": []}"
32010,581,"R1-A","Residential, low density (single-family)","{}",18003,"{""18003"": []}"
32011,521,"I-2","Industrial: Heavy","{}",18005,"{""18005"": []}"
32012,581,"R1-B","Residential, low density (single-family)","{}",18003,"{""18003"": []}"
32013,521,"I-3","Industrial: Technology","{}",18005,"{""18005"": []}"
32014,581,"R1-C","Residential, low density (single-family)","{}",18003,"{""18003"": []}"
32015,521,"A-1","Open Land: Very Low Density","{}",18005,"{""18005"": []}"
32016,581,"R1-D","Residential, low density (single-family)","{}",18003,"{""18003"": []}"
32017,521,"A-2","Open Land: Reserve","{}",18005,"{""18005"": []}"
32018,581,"R1-E","Residential, low density (single-family, recreational)","{}",18003,"{""18003"": []}"
32019,521,"HC-O","Hyde Park Character Overlay","{}",18005,"{""18005"": []}"
32020,581,"R1-F","Residential, low density (single-family)","{}",18003,"{""18003"": []}"
32021,521,"NC-O","Near North End Character Overlay","{}",18005,"{""18005"": []}"
32022,581,"R2-A","Residential, medium density (single-family, Townhouses, and municipal buildings and facilities)","{}",18003,"{""18003"": []}"
32023,521,"BC-O","Big Sky Overlay","{}",18005,"{""18005"": []}"
32024,581,"R3-A","Residential, medium density (single-family, two-family or Townhouses)","{}",18003,"{""18003"": []}"
32025,521,"SC-O","Sycamore Overlay","{}",18005,"{""18005"": []}"
32026,581,"R3-B","Residential, medium density (single-family, two-family, Townhouses, multi-family)","{}",18003,"{""18003"": []}"
32027,521,"CD-O","Capitol Boulevard Design Overlay","{}",18005,"{""18005"": []}"
32028,581,"R-C1","Residential-commercial (limited) (medium density; low intensity of use)","{}",18003,"{""18003"": []}"
32029,521,"FP-O","Flood Protection Overlay","{}",18005,"{""18005"": []}"
32030,581,"R-C2","Residential (limited)-commercial (medium density; low intensity of use)","{}",18003,"{""18003"": []}"
32031,521,"AI-O","Airport Influence Area Overlay","{}",18005,"{""18005"": []}"
32032,581,"WS","Water area/open space","{}",18003,"{""18003"": []}"
32033,521,"BR-O","Boise River System Overlay","{}",18005,"{""18005"": []}"
32034,581,"AR","Agricultural Residential","{}",18003,"{""18003"": []}"
32035,521,"WUI-O","Wildland Urban Interface Overlay","{}",18005,"{""18005"": []}"
32036,581,"RR10","Rural Residential/10 District","{}",18003,"{""18003"": []}"
32037,521,"SP","Specific Plan District","{}",18005,"{""18005"": []}"
32038,581,"RR20","Rural Residential/20 District","{}",18003,"{""18003"": []}"
32039,581,"RL-1","Residential Low Density-1 District","{}",18003,"{""18003"": []}"
32040,581,"RL-2","Residential Low Density-2 District","{}",18003,"{""18003"": []}"
32041,581,"RL-3","Residential Low Density-3 District","{}",18003,"{""18003"": []}"
32042,522,"VC","Village Center","{}",18006,"{""18006"": []}"
32043,581,"RM","Residential Medium Density District","{}",18003,"{""18003"": []}"
32044,522,"HMU","Highway Mixed Use","{}",18006,"{""18006"": []}"
32045,581,"RH","Residential High Density District","{}",18003,"{""18003"": []}"
32046,522,"MU","Mixed Use District","{}",18006,"{""18006"": []}"
32047,581,"PO","Professional and Office District","{}",18003,"{""18003"": []}"
32048,522,"CC","Community Commercial","{}",18006,"{""18006"": []}"
32049,581,"CN","Commercial Neighborhood","{}",18003,"{""18003"": []}"
32050,522,"NC","Neighborhood Commercial","{}",18006,"{""18006"": []}"
32051,581,"CG-1","Commercial General 1","{}",18003,"{""18003"": []}"
32052,522,"RR","Rural Residential","{}",18006,"{""18006"": []}"
32053,581,"CG-2","Commercial General 2","{}",18003,"{""18003"": []}"
32054,522,"ER","Estate Residential","{}",18006,"{""18006"": []}"
32055,581,"CR","Commercial Recreation District","{}",18003,"{""18003"": []}"
32056,522,"SF1","Single-Family Detached","{}",18006,"{""18006"": []}"
32057,581,"M-1A","Light Industrial District","{}",18003,"{""18003"": []}"
32058,522,"SF2","Single-Family Detached","{}",18006,"{""18006"": []}"
32059,581,"P/I","Public/Institutional","{}",18003,"{""18003"": []}"
32060,522,"SF3","Single-Family Detached","{}",18006,"{""18006"": []}"
32061,581,"CONS","Conservation","{}",18003,"{""18003"": []}"
32062,522,"SFZL","Single Family Zero Lot Line","{}",18006,"{""18006"": []}"
32063,581,"PCD","Planned Community Development District","{}",18003,"{""18003"": []}"
32064,581,"MXD","Mixed Use District","{}",18003,"{""18003"": []}"
32065,581,"PDA","Planned Development Area","{}",18003,"{""18003"": []}"
32066,581,"M1A","Light Industrial - Alternative","{}",18003,"{""18003"": []}"
32067,581,"TOD","Transit Oriented Development","{}",18003,"{""18003"": []}"
32068,581,"NBOZ","Northlake Boulevard Overlay Zone","{}",18003,"{""18003"": []}"
32069,581,"OS","Open Space","{}",18003,"{""18003"": []}"
32070,581,"R-MH","Mobile Home Residential","{}",18003,"{""18003"": []}"
32071,581,"CL-1","Commercial Limited","{}",18003,"{""18003"": []}"
32072,581,"CL-2","Commercial Retail","{}",18003,"{""18003"": []}"
32073,581,"WRD","Waterfront Redevelopment","{}",18003,"{""18003"": []}"
32074,581,"RU-75","Single Family Residential","{}",18003,"{""18003"": []}"
32075,581,"RM-15","Multiple Family Residential","{}",18003,"{""18003"": []}"
32076,581,"RFM-30","Resort Medium","{}",18003,"{""18003"": []}"
32077,581,"RFH-50","Resort High","{}",18003,"{""18003"": []}"
32078,581,"R/OS","Recreation/Open Space","{}",18003,"{""18003"": []}"
32079,581,"T/U","Transportation/Utility","{}",18003,"{""18003"": []}"
32080,581,"PR-MU","Downtown Redevelopment","{}",18003,"{""18003"": []}"
32081,584,"I-1","Industrial","{3290}",18008,"{""18008"": [3290]}"
32082,581,"R-1B","Residential District B","{}",18003,"{""18003"": []}"
32083,584,"SSUD-1","Special Sign Use District-1","{}",18008,"{""18008"": []}"
32084,581,"R-1C","Residential District C","{}",18003,"{""18003"": []}"
32085,584,"SSUD-2","Special Sign Use District-2","{}",18008,"{""18008"": []}"
32086,581,"R-1D","Residential District D","{}",18003,"{""18003"": []}"
32087,584,"SSUD-3","Special Sign Use District-3","{}",18008,"{""18008"": []}"
32088,581,"PF","Professional District","{}",18003,"{""18003"": []}"
32089,584,"SSUD-4","Special Sign Use District-4","{}",18008,"{""18008"": []}"
32090,581,"PDMU","Planned Development Mixed-use District","{}",18003,"{""18003"": []}"
32091,584,"A-1","Single-Family Residential District","{}",18008,"{""18008"": []}"
32092,581,"D-MU","Downtown Mixed-use District","{}",18003,"{""18003"": []}"
32093,584,"A-2","Single-Family Residential District","{}",18008,"{""18008"": []}"
32094,581,"C-2R","Commercial/Residential District","{}",18003,"{""18003"": []}"
32095,584,"A-3","Single-Family Residential District","{}",18008,"{""18008"": []}"
32096,581,"LCI","Limited Commercial-Industrial District","{}",18003,"{""18003"": []}"
32097,584,"A-4","Single-Family Residential District","{}",18008,"{""18008"": []}"
32098,581,"BP","Business Park District","{}",18003,"{""18003"": []}"
32099,584,"A-5 PUD","Single-Family Residential Planned Unit Development","{}",18008,"{""18008"": []}"
32100,581,"RSC","Residential Shopping Center","{}",18003,"{""18003"": []}"
32101,584,"CE","Single-Family Cottage Estates Residential District","{}",18008,"{""18008"": []}"
32102,581,"TCMU","Transitional Commercial Mixed Use","{}",18003,"{""18003"": []}"
32103,584,"M-U","Municipal and Utility District","{}",18008,"{""18008"": []}"
32104,581,"TCMF","Transitional Commercial Mixed Use Flex","{}",18003,"{""18003"": []}"
32105,584,"O-1","Office District","{3262}",18008,"{""18008"": [3262]}"
